,0,1,2
0,1,1.148484230041504,0.6304954703133512
1,2,0.978948712348938,0.6223226828359278
2,3,0.8877590894699097,0.6138004931051289
3,4,0.8555111885070801,0.619138284452854
4,5,0.8516154289245605,0.6221642871477309
5,6,0.8300668001174927,0.6181398899114131
6,7,0.8099382519721985,0.6135224047475704
7,8,0.8098210096359253,0.610446589834007
8,9,0.8110647797584534,0.6105067945299734
9,10,0.7950900197029114,0.6131615349330581
10,11,0.781690239906311,0.6169436799403687
11,12,0.7770153284072876,0.6205799719044751
12,13,0.7746851444244385,0.6224914710014048
13,14,0.7620397210121155,0.6226226312319028
14,15,0.7512668967247009,0.622284338178378
15,16,0.7436909675598145,0.6223886213124624
16,17,0.7384732365608215,0.6235525787678106
17,18,0.7304680347442627,0.6256217568303661
18,19,0.7191948890686035,0.6281618216220866
19,20,0.7142131328582764,0.6307233880909378
20,21,0.7074487209320068,0.6331537943292911
21,22,0.7024248838424683,0.6352469825979761
22,23,0.6945557594299316,0.6373595223760786
23,24,0.6922073364257812,0.6394387345546286
24,25,0.689471423625946,0.6418075026518735
25,26,0.6852176785469055,0.6439777385969438
26,27,0.6824378371238708,0.6455143917892263
27,28,0.6792791485786438,0.6460906367363322
28,29,0.6767318248748779,0.6454871563315272
29,30,0.6702755093574524,0.643912875204266
30,31,0.664944052696228,0.6416939021243657
31,32,0.6634935736656189,0.6392853559244287
32,33,0.6621646285057068,0.6368054958286746
33,34,0.6550893783569336,0.6348312835067802
34,35,0.6540374755859375,0.6333096814884894
35,36,0.6525607705116272,0.6320009460737938
36,37,0.6484147906303406,0.6308595653794329
37,38,0.6459304094314575,0.6297074338465067
38,39,0.6429929733276367,0.6290828101258565
39,40,0.6428568959236145,0.6289942948883347
40,41,0.6404879689216614,0.6295046013589061
41,42,0.6344696879386902,0.6306026203377196
42,43,0.6336172819137573,0.6322234884320976
43,44,0.634550154209137,0.6339830423439695
44,45,0.6302730441093445,0.6358551216994925
45,46,0.626117467880249,0.6377078495455979
46,47,0.6250220537185669,0.6394681201800407
47,48,0.6247752904891968,0.6412792781170265
48,49,0.6212362051010132,0.64291089704997
49,50,0.6202880144119263,0.6442880794701986
50,51,0.6155858039855957,0.6451402626071501
51,52,0.6175409555435181,0.6454330437774147
52,53,0.615979015827179,0.6452040509159715
53,54,0.6139259338378906,0.6449223789455578
54,55,0.6097853183746338,0.6447367477996617
55,56,0.607107937335968,0.644900160545856
56,57,0.6065188646316528,0.6453061838823428
57,58,0.6041378378868103,0.646139373871162
58,59,0.6045637130737305,0.6473219661133568
59,60,0.6014339327812195,0.648916315472607
60,61,0.5997090339660645,0.6510288552507096
61,62,0.5995235443115234,0.6537635102204638
62,63,0.5952869653701782,0.6570869527823171
63,64,0.5954418182373047,0.6605612654453714
64,65,0.5939926505088806,0.6643745878845216
65,66,0.5929229259490967,0.6685176027063444
66,67,0.5907981395721436,0.6722144577277027
67,68,0.5899259448051453,0.6756231902755082
68,69,0.590217649936676,0.6784019236833806
69,70,0.5867164134979248,0.6802575184197701
70,71,0.5879209041595459,0.6814694962873771
71,72,0.5816917419433594,0.6825141194346492
72,73,0.583362340927124,0.683758708179238
