,0,1,2
0,1,1.163499355316162,0.5930120517274522
1,2,1.0085817575454712,0.5884906287452287
2,3,0.9167996644973755,0.5892040421431697
3,4,0.8815732598304749,0.6077222484706002
4,5,0.886324405670166,0.6239551673812113
5,6,0.8672295212745667,0.626927267082622
6,7,0.8471149206161499,0.6225627140404398
7,8,0.8499535918235779,0.6186754484641196
8,9,0.8439160585403442,0.6201888657153903
9,10,0.8270432949066162,0.6266416608903206
10,11,0.8109872341156006,0.6353314673874729
11,12,0.804426908493042,0.6427859094230995
12,13,0.7961478233337402,0.6474276394982089
13,14,0.7806199193000793,0.6493085462042729
14,15,0.7647289633750916,0.6506840317566938
15,16,0.7598690986633301,0.654038837187612
16,17,0.7553685903549194,0.6608002271713185
17,18,0.7504339814186096,0.6711643712350668
18,19,0.7403559684753418,0.6816197034774989
19,20,0.7386261224746704,0.6893783615378115
20,21,0.7363299131393433,0.6930979196834665
21,22,0.73023921251297,0.692549805384941
22,23,0.7219333648681641,0.6887017299262306
23,24,0.7161988019943237,0.683009529547816
24,25,0.7135457396507263,0.6761282703496327
25,26,0.7060251235961914,0.668812964178481
26,27,0.7006957530975342,0.6625158347779672
27,28,0.7012501358985901,0.658325557342586
28,29,0.7006117105484009,0.6559398863004924
29,30,0.6956166625022888,0.6546828468577188
30,31,0.691884458065033,0.6544952159594419
31,32,0.6882280111312866,0.6558467276689675
32,33,0.6863338351249695,0.6591255611959159
33,34,0.6813702583312988,0.6647146412089998
34,35,0.6783088445663452,0.6720653060616821
35,36,0.6759881377220154,0.6796115930936066
36,37,0.671518087387085,0.6868586997025491
37,38,0.6696630716323853,0.6934598261885443
38,39,0.6680501103401184,0.6988797756661336
39,40,0.6641556620597839,0.7032894301844476
40,41,0.6652712821960449,0.706415663085843
41,42,0.6590867042541504,0.7084318742203028
42,43,0.6566432118415833,0.7093871059696402
43,44,0.655462384223938,0.7096412943860924
44,45,0.6531808376312256,0.7097520776235813
45,46,0.6511111855506897,0.7101895181542198
46,47,0.6479718089103699,0.7108930792879572
47,48,0.6473209261894226,0.7121840543074318
48,49,0.643751323223114,0.7141256071731489
49,50,0.6432347893714905,0.7168251275649276
50,51,0.6406959891319275,0.7199752248396161
51,52,0.6375299692153931,0.7235673603682382
52,53,0.6381701827049255,0.7275159289218252
53,54,0.6325377821922302,0.7315189038677362
54,55,0.6329463124275208,0.7355941287511402
55,56,0.6286223530769348,0.7391655745249347
56,57,0.6261784434318542,0.7420931200982249
57,58,0.6246098875999451,0.7443549810201604
58,59,0.6230434775352478,0.7459388966952879
59,60,0.6218987703323364,0.7471694444943139
60,61,0.6190575957298279,0.7479651790331556
61,62,0.6160241365432739,0.7485631020007102
62,63,0.6122716665267944,0.7493924437074464
63,64,0.6146267652511597,0.7505016991871662
64,65,0.6122193932533264,0.7521005027282015
65,66,0.6101977229118347,0.7540831066947667
66,67,0.6067033410072327,0.7564207205814675
67,68,0.6062628030776978,0.75905751489115
68,69,0.6092703342437744,0.7618637681451339
69,70,0.6022096872329712,0.7646721013215608
70,71,0.6019867062568665,0.7673002475326646
71,72,0.598695695400238,0.7695730554148263
72,73,0.5981189608573914,0.7712050282453468
73,74,0.597317636013031,0.7724850563045953
74,75,0.5930672287940979,0.7734598831127376
75,76,0.5922819972038269,0.7743136365407781
76,77,0.5935465693473816,0.7752073463736443
77,78,0.5909752249717712,0.7762917522536508
78,79,0.5904144644737244,0.7775571113861961
79,80,0.5881215929985046,0.7791693796883095
80,81,0.5851759314537048,0.7808073733469543
81,82,0.5835785269737244,0.7824128545337272
82,83,0.5823883414268494,0.7839798024205042
83,84,0.5842300057411194,0.7852226108149836
84,85,0.5840418934822083,0.7861959050486943
85,86,0.5789536237716675,0.7870243709986124
86,87,0.5787221193313599,0.7876966238261027
87,88,0.5769419074058533,0.7882927952800209
88,89,0.5767840147018433,0.7887867221254268
89,90,0.5743399262428284,0.7892321539370304
90,91,0.5726436972618103,0.7899638487585491
91,92,0.5729467868804932,0.7909347346610098
92,93,0.5673038959503174,0.7922640240412762
93,94,0.5683563351631165,0.79377952121499
94,95,0.5658929347991943,0.794921070227377
95,96,0.567922055721283,0.7957769035778608
96,97,0.5622988343238831,0.7962976504758206
97,98,0.5630091428756714,0.7965161518019352
98,99,0.5645793080329895,0.7968289064555976
99,100,0.5613453984260559,0.7974002283098024
100,101,0.560940146446228,0.7982182946475057
101,102,0.5610695481300354,0.7992489509528015
102,103,0.5614383816719055,0.8001516372930532
103,104,0.5611434578895569,0.8007563473759479
104,105,0.5575528144836426,0.8013078552321433
105,106,0.556556224822998,0.8016373587349517
106,107,0.556920051574707,0.8019962000911662
107,108,0.5566845536231995,0.8024130603365796
108,109,0.5525864362716675,0.8029053451379513
109,110,0.5538964867591858,0.8035259283131742
110,111,0.5511945486068726,0.8039436643154056
111,112,0.5497500896453857,0.8043194734599708
112,113,0.5474607944488525,0.8046622227846527
113,114,0.5462881922721863,0.8052116507184052
114,115,0.5463079214096069,0.8057400604885234
115,116,0.5461820363998413,0.8063523239739742
116,117,0.545988142490387,0.80731521859547
117,118,0.5454930663108826,0.8084600516959249
118,119,0.5451710820198059,0.8094584144685535
119,120,0.5433505773544312,0.810412442052266
120,121,0.5391287803649902,0.810659405474969
121,122,0.5413004159927368,0.8103516864230107
122,123,0.5402757525444031,0.8108043432283637
123,124,0.5364446043968201,0.8121762162839099
124,125,0.5406334400177002,0.8137628686990939
125,126,0.5395722389221191,0.8156880011244717
126,127,0.540743887424469,0.8155333205764757
127,128,0.549317479133606,0.8171586157612583
128,129,0.5507445931434631,0.8146312910538376
129,130,0.5348607301712036,0.8152477143841743
130,131,0.5435097813606262,0.81722550168824
131,132,0.5469920635223389,0.8157275196508884
132,133,0.5316759943962097,0.8166511146851719
133,134,0.5447508692741394,0.8190568186644795
134,135,0.5340443253517151,0.8161567499613571
135,136,0.538901150226593,0.8152796795080348
136,137,0.5351173281669617,0.8168967644726477
137,138,0.532579779624939,0.8174906370649184
138,139,0.5373624563217163,0.8179067310231161
139,140,0.5285876989364624,0.8203225062058317
140,141,0.5318158268928528,0.8228347241081402
141,142,0.5269702076911926,0.8212811315128393
142,143,0.5285602807998657,0.8206022010396109
143,144,0.5281264185905457,0.8219645502397603
144,145,0.5306788682937622,0.8221636754462747
145,146,0.5267357230186462,0.821969038493453
146,147,0.5247595906257629,0.8235409125123316
147,148,0.5252642035484314,0.8254064934740791
148,149,0.5261698365211487,0.8244783007165003
149,150,0.5242075324058533,0.8248155765610694
150,151,0.527008056640625,0.8270681325668127
151,152,0.522005558013916,0.8263388460765438
152,153,0.5200637578964233,0.8268323350435405
153,154,0.5208991169929504,0.828937544964639
154,155,0.5170183777809143,0.8284586154547432
155,156,0.5188935399055481,0.8282069448391431
156,157,0.5185551047325134,0.8308657425388803
157,158,0.516025185585022,0.8313183993442332
158,159,0.5196748971939087,0.8305643727238534
159,160,0.5144029855728149,0.8307839687459906
160,161,0.517609715461731,0.8294874107768007
161,162,0.5195980072021484,0.829268471572277
162,163,0.5134834051132202,0.832131649019437
163,164,0.5150453448295593,0.8300159300165211
164,165,0.5196049213409424,0.8303075570369469
165,166,0.5142816305160522,0.8323089897751013
166,167,0.5134042501449585,0.831151129791977
167,168,0.5130066275596619,0.8338768134186962
168,169,0.5151379108428955,0.8338349960306322
169,170,0.5116389393806458,0.8326028061875722
170,171,0.5139164328575134,0.8345235598288596
171,172,0.5127703547477722,0.8335672333834996
172,173,0.5136536359786987,0.836132544042905
173,174,0.5114338397979736,0.8361290410156328
174,175,0.5122039914131165,0.8371558658848495
175,176,0.5094744563102722,0.8377325517495651
176,177,0.5090562105178833,0.8362316140329522
177,178,0.5101877450942993,0.8402904184760167
178,179,0.5174580216407776,0.8360714600048429
179,180,0.5125887989997864,0.8410377674506587
180,181,0.5133660435676575,0.836588922814735
181,182,0.5092438459396362,0.8375293761677671
182,183,0.5092456340789795,0.8377073737410449
183,184,0.5155171751976013,0.8357402049883984
184,185,0.5077300071716309,0.8388857045397919
185,186,0.5064916014671326,0.836611473552801
186,187,0.5068239569664001,0.8355192953310339
187,188,0.507004976272583,0.8394334904295105
188,189,0.5073316693305969,0.838660853976746
189,190,0.503307580947876,0.8397343128965262
190,191,0.5040798187255859,0.840744498386199
191,192,0.5097437500953674,0.8386346907418054
192,193,0.506402850151062,0.8422685341888895
193,194,0.504558801651001,0.8388845003741671
194,195,0.5010640621185303,0.8361785212758551
195,196,0.5025044679641724,0.8378037069910353
196,197,0.504509687423706,0.8372836169106891
197,198,0.5046195387840271,0.838696760006288
198,199,0.5033266544342041,0.8383765614196718
199,200,0.5037592649459839,0.8405226035024143
200,201,0.5055941343307495,0.8436978787856231
201,202,0.5047134757041931,0.8407440605077902
202,203,0.5031335353851318,0.8423088190025217
203,204,0.5013365745544434,0.8428185094706533
204,205,0.4991301894187927,0.8425583002260766
205,206,0.5021263957023621,0.8408103990867608
206,207,0.5002593398094177,0.8405951818487138
207,208,0.5011621713638306,0.8426402929581709
208,209,0.503126323223114,0.8413382615088676
209,210,0.5060123801231384,0.8435458255080813
210,211,0.5040796995162964,0.8400043744053063
211,212,0.5018212199211121,0.8426516777968059
212,213,0.5114790797233582,0.8408970990117522
213,214,0.5085598826408386,0.8456100937979341
214,215,0.5029714703559875,0.8403288423064106
215,216,0.49834105372428894,0.8404375456214567
216,217,0.5000311136245728,0.8427024716922555
217,218,0.5022837519645691,0.8415836923571388
218,219,0.5059340000152588,0.8434820047299626
219,220,0.4990518093109131,0.8435898322881905
220,221,0.4993756115436554,0.8479615008545198
221,222,0.50127112865448,0.8490177730467448
222,223,0.5019809603691101,0.8425183438212511
223,224,0.49870800971984863,0.8435864387305205
224,225,0.49756306409835815,0.8444676690287288
225,226,0.49983301758766174,0.8411235916188319
226,227,0.4979017674922943,0.8384445420426766
227,228,0.5002393126487732,0.8395266490610354
228,229,0.4976789951324463,0.8452406338903002
229,230,0.49458205699920654,0.8427335610592979
230,231,0.49624156951904297,0.8451566707053653
231,232,0.4975660741329193,0.8509632668181435
232,233,0.49633392691612244,0.8494015734722751
233,234,0.49628162384033203,0.8435251357532538
234,235,0.49716615676879883,0.8427287443967985
235,236,0.4958832561969757,0.8471756185798816
236,237,0.5017731785774231,0.8423424261704162
237,238,0.4956943690776825,0.8466569516043646
238,239,0.5020855069160461,0.8476814776119337
239,240,0.49514156579971313,0.8463094950867853
240,241,0.4952220618724823,0.8418746625599509
241,242,0.4974290430545807,0.8417030142236044
242,243,0.49818044900894165,0.8459556893322748
243,244,0.4995705187320709,0.8412082116213806
244,245,0.4967890679836273,0.8462781867805385
245,246,0.4943505823612213,0.8496981266248026
246,247,0.4959731101989746,0.8500336509557354
247,248,0.49765050411224365,0.8465652160776691
248,249,0.4950054883956909,0.8455656491394157
249,250,0.49451735615730286,0.8459756127998865
250,251,0.4950146973133087,0.8446088848156466
251,252,0.4917697608470917,0.8443650960114094
252,253,0.4926210641860962,0.8467992620873049
253,254,0.4944404661655426,0.846422686655524
254,255,0.49408867955207825,0.8469558036185394
255,256,0.49144554138183594,0.847674909435798
256,257,0.4938393533229828,0.847147375422498
257,258,0.49409303069114685,0.8441389318131363
258,259,0.49325549602508545,0.8442108533418222
259,260,0.4941079616546631,0.8455221897073176
260,261,0.48994505405426025,0.8450790567573615
261,262,0.4911736845970154,0.8485093962138407
262,263,0.4930923581123352,0.8498695560219447
263,264,0.49257567524909973,0.8498782041205234
264,265,0.49136343598365784,0.8490153647154951
265,266,0.4915288984775543,0.8476522492281298
266,267,0.4961535632610321,0.8480060549826403
267,268,0.49112600088119507,0.8498260965898466
