,0,1,2
0,1,2.0554518699645996,0.6240460271510886
1,2,1.649295687675476,0.5928390897558784
2,3,1.4491440057754517,0.6004267562974579
3,4,1.44317626953125,0.5954569458243697
4,5,1.3049437999725342,0.5763904062592091
5,6,1.2443289756774902,0.5518647270988498
6,7,1.255784511566162,0.5404848145957134
7,8,1.1887446641921997,0.5459369481363676
8,9,1.1202399730682373,0.5608996912519338
9,10,1.1053529977798462,0.5741578831906798
10,11,1.084733247756958,0.582203132669714
11,12,1.0334646701812744,0.5858298605926509
12,13,0.9934812784194946,0.5903226025390818
13,14,0.9883624911308289,0.6016994498933547
14,15,0.9732074737548828,0.6240998861954015
15,16,0.9542815685272217,0.6630941626867168
16,17,0.931804895401001,0.6887150852177065
17,18,0.9298345446586609,0.699118638338269
18,19,0.9283962845802307,0.6968354308438924
19,20,0.9020789861679077,0.6863636781611209
20,21,0.8802049160003662,0.673348837148203
21,22,0.8805949687957764,0.6595389184140569
22,23,0.8816096782684326,0.6473863694581561
23,24,0.8600515723228455,0.6398684350532176
24,25,0.8571391105651855,0.6389136411822893
25,26,0.857803463935852,0.6426380159904438
26,27,0.8488876819610596,0.6487772902244959
27,28,0.8292661309242249,0.6568189272066554
28,29,0.8301223516464233,0.6668464522434481
29,30,0.8332039713859558,0.6815592762570504
30,31,0.8156331777572632,0.6942933277401665
31,32,0.8051601052284241,0.7050142332376861
32,33,0.8034664392471313,0.7135886587740543
33,34,0.7966089844703674,0.7188473595275116
34,35,0.7924267649650574,0.7206680579523317
35,36,0.7805691957473755,0.7194474718871116
36,37,0.7788358330726624,0.7162208553604418
37,38,0.7734073400497437,0.7118391155907046
38,39,0.7692750096321106,0.7077412304996324
39,40,0.7661204934120178,0.7052543000754464
40,41,0.7661030888557434,0.7049642056294524
41,42,0.7622624039649963,0.7068783910946042
42,43,0.7548313140869141,0.7107758373439347
43,44,0.7462910413742065,0.7165925046601209
44,45,0.7410237789154053,0.7229986657844877
45,46,0.7362425923347473,0.7296443463986033
46,47,0.7338297963142395,0.7358960459141786
47,48,0.724879801273346,0.7413528866477299
48,49,0.7242861390113831,0.7453487460694939
49,50,0.7157924175262451,0.7473657234911696
50,51,0.7148380875587463,0.747460414697126
51,52,0.7067707777023315,0.7461398828850409
52,53,0.7082774639129639,0.7444917085533855
53,54,0.7020531892776489,0.7435326453679689
54,55,0.6981690526008606,0.7440549248403605
55,56,0.688187837600708,0.7461681260424242
56,57,0.6850966215133667,0.7496366703900926
57,58,0.6801633834838867,0.7540142503149441
58,59,0.6736865043640137,0.7586651758366434
59,60,0.6694400310516357,0.7634546898748061
60,61,0.6750243306159973,0.7677450225266547
61,62,0.667647659778595,0.7711074908297314
62,63,0.6638738512992859,0.7731182284840781
63,64,0.655038058757782,0.7734694069681343
64,65,0.6521724462509155,0.772811385188938
65,66,0.6516154408454895,0.7725105627219222
66,67,0.6491646766662598,0.7733164779337743
67,68,0.6414278745651245,0.7752980966739194
68,69,0.6414069533348083,0.7779092750966727
69,70,0.6339190602302551,0.7810742602372689
70,71,0.6320162415504456,0.7841207992682175
71,72,0.6343270540237427,0.7868183492071554
72,73,0.6229996085166931,0.7883877054251821
73,74,0.6242407560348511,0.7893419519480993
74,75,0.619926929473877,0.7895057184730829
75,76,0.615403413772583,0.7905963641204183
76,77,0.6113632917404175,0.7918605190873388
77,78,0.6111475825309753,0.7942759658612477
78,79,0.6063131093978882,0.7967335584320275
79,80,0.6087073087692261,0.7986147935468982
80,81,0.6056947112083435,0.7997600645257623
81,82,0.6000959873199463,0.7999540446609704
82,83,0.6007729768753052,0.8006082350040876
83,84,0.5959630012512207,0.8019012899460052
84,85,0.5995893478393555,0.8031826316404806
85,86,0.5893176198005676,0.8038172269247931
86,87,0.5948686003684998,0.8041364402849889
87,88,0.5912162661552429,0.8055533053470647
88,89,0.5892283916473389,0.8065853847571899
89,90,0.5855348110198975,0.8085376656439287
90,91,0.5860275030136108,0.8111042899385613
91,92,0.5821066498756409,0.8124886425287653
92,93,0.5816488265991211,0.8121480825961286
93,94,0.5811342597007751,0.8110614873240769
94,95,0.5776740312576294,0.8114514180473338
95,96,0.5794982314109802,0.8135119643707096
96,97,0.57224041223526,0.8160685174619342
97,98,0.5707610845565796,0.8170888836246174
98,99,0.570185661315918,0.8166423571169911
99,100,0.5673045516014099,0.8162985130962863
100,101,0.5639312267303467,0.8173894871524285
101,102,0.5664564967155457,0.81887728851677
102,103,0.5609498023986816,0.8190268239934598
103,104,0.5636593699455261,0.8200644863533004
104,105,0.5659953355789185,0.8199388152499038
105,106,0.5585403442382812,0.8224323138502253
106,107,0.564293622970581,0.8263642430242686
107,108,0.5595104098320007,0.8289509002561152
108,109,0.5599480271339417,0.829714888610301
109,110,0.5582699179649353,0.8271662173304393
110,111,0.5574098825454712,0.826819636569678
111,112,0.5602636337280273,0.8253706969141394
112,113,0.5546756982803345,0.8279295488670114
113,114,0.5531540513038635,0.8267933638651352
114,115,0.5506839156150818,0.8291673216597869
115,116,0.5515170097351074,0.8268456903350164
116,117,0.5515950322151184,0.8280597082241009
117,118,0.5493878126144409,0.8291033914120659
118,119,0.5504466891288757,0.8304184497440382
119,120,0.5473687648773193,0.83565558498585
120,121,0.5563039779663086,0.8327220185844354
121,122,0.5549641847610474,0.833372596430678
122,123,0.5481911301612854,0.8299229903242008
123,124,0.5447614192962646,0.831556933607562
124,125,0.5449408888816833,0.8360743062145016
125,126,0.5481142401695251,0.8369749126323105
126,127,0.5431172251701355,0.8383704311219453
127,128,0.5395610332489014,0.8358502219386716
128,129,0.5451202392578125,0.8324831559122998
129,130,0.5413251519203186,0.8344669640444902
130,131,0.5402269959449768,0.8359318862619591
131,132,0.5353125333786011,0.8397666064291935
132,133,0.5376760959625244,0.8404080982984482
133,134,0.5339842438697815,0.8402585628217585
134,135,0.5359022617340088,0.8383878367887048
135,136,0.5378838181495667,0.8361630860619361
136,137,0.5380041003227234,0.8367566302454003
137,138,0.534857451915741,0.8367913321093172
138,139,0.5371471643447876,0.8368691649965254
139,140,0.5352890491485596,0.8347513660711666
140,141,0.5359064340591431,0.8378900785072199
141,142,0.5374826788902283,0.8406390791592209
142,143,0.5335933566093445,0.84541195381784
143,144,0.5296906232833862,0.8449650989014067
144,145,0.5287285447120667,0.8432242038166359
145,146,0.5299128293991089,0.842339908369564
146,147,0.530102014541626,0.8407305957467118
147,148,0.5341423153877258,0.8407308146859163
148,149,0.5351423025131226,0.8383876178495002
149,150,0.543371319770813,0.8440759867918357
150,151,0.5486934185028076,0.8426029638237995
151,152,0.5310373902320862,0.8431627913697669
152,153,0.5438191890716553,0.8435498758833648
153,154,0.554202675819397,0.8416199267954876
154,155,0.5329350233078003,0.838028448084479
155,156,0.557314395904541,0.8386438861883956
156,157,0.5295209884643555,0.8390051358758597
157,158,0.5466207265853882,0.8415818313739004
158,159,0.5319222211837769,0.8417900425574025
159,160,0.5329086780548096,0.8423214080067819
160,161,0.535281240940094,0.8419682590698849
161,162,0.5303941965103149,0.8425175775340352
162,163,0.5359549522399902,0.8444462129866854
163,164,0.52571040391922,0.844352835415956
164,165,0.5331748723983765,0.8451774699297949
